#{"t_start": 1760104631.30268, "env_id": "None"}
r,l,t
-5.893214,100,53.025149
-21.615475,100,53.025156
-5.057033,100,53.025161
-3.4575355,100,53.025171
-10.115853,100,53.025175
-14.390671,100,53.02518
-9.447242,100,53.025184
-10.916087,100,53.025189
-9.477686,100,53.025196
-7.0260406,100,53.161406
-8.210212,100,53.161416
-9.372052,100,53.161422
-14.697614,100,53.161429
-6.4824142,100,53.161433
-9.656381,100,53.161437
-12.345833,100,53.161441
-5.869873,100,53.161445
-9.325082,100,53.161449
-7.301581,100,53.161452
-17.020363,100,55.991994
-10.481703,100,55.992045
-11.427158,100,55.992056
-17.847586,100,55.992062
-11.396797,100,55.992068
-7.2356377,100,55.992073
-13.514128,100,55.992078
-11.054501,100,55.992083
-16.345211,100,55.992087
-5.1164894,100,55.992092
-4.9375377,100,56.130555
-5.3136005,100,56.130576
-2.82308,100,56.130584
-33.91086,100,56.13059
-5.6496005,100,56.130595
-10.379691,100,56.130599
-5.1412783,100,56.130603
-14.390458,100,56.130608
-12.519041,100,56.130612
-11.610054,100,56.130616
-10.627342,100,56.268593
-22.449968,100,56.268606
-15.922526,100,56.268612
-7.1664486,100,56.268617
-12.276355,100,56.268622
-5.449917,100,56.268626
-6.3104563,100,56.268631
-3.922832,100,56.268635
-12.20953,100,56.268639
-8.626793,100,56.268643
-5.162884,100,56.406203
-6.3521094,100,56.406212
-3.812147,100,56.406217
-6.064184,100,56.406221
-13.20853,100,56.406226
-20.276413,100,56.406229
-20.740349,100,56.406233
-7.4423265,100,56.406237
-10.47378,100,56.406241
-12.038778,100,56.406245
-15.204746,100,56.543841
-9.560519,100,56.54386
-5.7811556,100,56.543868
-21.110533,100,56.543875
-16.226896,100,56.543883
-7.7936096,100,56.543888
-13.653793,100,56.543893
-6.613978,100,56.543898
-18.73338,100,56.543903
-5.627722,100,56.543907
-6.497094,100,56.681936
-16.554304,100,56.681947
-12.516834,100,56.681953
-8.993256,100,56.681958
-15.624179,100,56.681963
-16.06617,100,56.681967
-7.6434174,100,56.681971
-9.623595,100,56.681985
-8.791894,100,56.681989
-4.991391,100,56.681994
-8.359099,100,56.819777
-7.0777593,100,56.819799
-7.2623587,100,56.819811
-5.8528504,100,56.819818
-14.409319,100,56.819827
-4.5523205,100,56.819832
-13.930357,100,56.819836
-3.706687,100,56.819841
-4.4427657,100,56.819845
-29.253351,100,56.819849
-23.018797,100,56.956806
-18.9971,100,56.956815
-12.962904,100,56.956821
-14.47693,100,56.956826
-14.128834,100,56.95683
-36.826027,100,56.956835
-10.919118,100,56.956839
-11.225061,100,56.956843
-27.662983,100,56.956848
-7.9035835,100,56.956852
-6.8524537,100,57.094768
-20.91379,100,57.094779
-4.2832365,100,57.094784
-36.15234,100,57.094789
-42.264698,100,57.094794
-15.527832,100,57.094798
-28.83425,100,57.094803
-6.810142,100,57.094807
-5.2743893,100,57.094811
-19.182644,100,57.094815
-5.7803674,100,57.232241
-5.316527,100,57.232253
-14.85341,100,57.232262
-10.868209,100,57.232268
-15.984141,100,57.232273
-5.3380456,100,57.232277
-2.8477464,100,57.232282
-26.567759,100,57.232287
-8.205848,100,57.232291
-6.115475,100,57.232295
-10.435838,100,57.370001
-5.790105,100,57.37001
-11.754071,100,57.370015
-13.4858465,100,57.37002
-10.501835,100,57.370024
-7.867322,100,57.370028
-5.203119,100,57.370032
-4.860076,100,57.370036
-6.1928487,100,57.37004
-5.2105627,100,57.370044
-8.770964,100,57.507345
-4.406652,100,57.507356
-10.654671,100,57.507361
-11.36697,100,57.507365
-6.507643,100,57.507369
-17.740211,100,57.507373
-7.261646,100,57.507377
-6.530176,100,57.507381
-34.260826,100,57.507385
-8.265269,100,57.507389
-6.431903,100,57.644736
-10.41028,100,57.644746
-8.570783,100,57.644752
-18.367643,100,57.644757
-4.9434834,100,57.644762
-5.5862074,100,57.644767
-12.160844,100,57.644771
-19.336927,100,57.644775
-11.028393,100,57.644779
-21.360771,100,57.644783
-21.603222,100,57.782197
-10.71158,100,57.782207
-11.267749,100,57.782212
-9.716158,100,57.782216
-3.239078,100,57.782221
-9.030127,100,57.782225
-8.961692,100,57.782229
-8.141389,100,57.782232
-3.4709098,100,57.782236
-16.745157,100,57.78224
-7.654967,100,57.919549
-19.317493,100,57.91956
-3.9779875,100,57.919566
-16.268661,100,57.91957
-17.850557,100,57.919575
-7.0999174,100,57.919579
-18.605461,100,57.919583
-2.8888714,100,57.919587
-6.3778877,100,57.919591
-15.2049055,100,57.919595
-3.9767177,100,58.057964
-9.385699,100,58.057979
-7.4345527,100,58.057985
-6.404778,100,58.05799
-3.9224873,100,58.057995
-20.952202,100,58.057999
-8.657757,100,58.058003
-15.259952,100,58.058008
-19.62754,100,58.058011
-9.085118,100,58.058015
-9.483382,100,58.19499
-7.7073874,100,58.194999
-11.807097,100,58.195004
-15.753891,100,58.195009
-8.034123,100,58.195013
-9.294946,100,58.195018
-6.2105837,100,58.195022
-9.903931,100,58.195026
-4.589048,100,58.19503
-6.3633213,100,58.195034
-6.8522673,100,58.332497
-13.717908,100,58.332509
-9.149149,100,58.332515
-9.6930485,100,58.332521
-11.125694,100,58.332526
-4.77679,100,58.332531
-4.3291154,100,58.332535
-8.031482,100,58.332539
-7.292729,100,58.332544
-6.5392356,100,58.332548
-18.65173,100,58.469832
-33.63076,100,58.46984
-17.378807,100,58.469845
-5.5528116,100,58.46985
-5.149246,100,58.469854
-5.9018316,100,58.469858
-8.8849945,100,58.469861
-4.1545243,100,58.469865
-21.238993,100,58.469869
-24.09504,100,58.469873
-5.363408,100,58.607119
-10.323406,100,58.607132
-9.629464,100,58.607142
-12.252144,100,58.607147
-11.723596,100,58.607152
-17.78252,100,58.607157
-7.5593534,100,58.607161
-18.485373,100,58.607165
-12.326437,100,58.60717
-7.413175,100,58.607174
-3.5639288,100,58.746869
-8.118262,100,58.746911
-11.19601,100,58.746919
-12.685608,100,58.746925
-6.5008965,100,58.74693
-9.165882,100,58.746935
-6.363437,100,58.746939
-10.340893,100,58.746944
-10.096748,100,58.746948
-8.495043,100,58.746953
-9.486238,100,61.717211
-8.112824,100,61.717256
-6.9943333,100,61.717265
-11.1931925,100,61.717272
-7.9518943,100,61.717277
-8.81756,100,61.717286
-10.547098,100,61.71729
-6.7950172,100,61.717296
-5.7806387,100,61.717312
-9.908289,100,61.71732
-8.158646,100,61.859571
-28.702976,100,61.859621
-9.459517,100,61.859634
-8.325037,100,61.85964
-35.923214,100,61.859646
-8.028406,100,61.859654
-10.729436,100,61.859659
-6.6372733,100,61.859664
-10.923167,100,61.859668
-36.470932,100,61.859676
-6.2489295,100,62.003822
-17.803452,100,62.003868
-11.655666,100,62.003879
-6.9387894,100,62.003885
-4.48947,100,62.003891
-6.105578,100,62.003896
-4.846121,100,62.003901
-23.35745,100,62.003905
-7.0770483,100,62.003909
-8.474675,100,62.003914
-9.987523,100,62.146067
-11.256312,100,62.146113
-4.6465,100,62.146122
-7.123789,100,62.146129
-10.766389,100,62.146135
-15.295508,100,62.14614
-5.841797,100,62.146145
-6.0701632,100,62.146149
-4.775307,100,62.146153
-7.749834,100,62.146158
-6.675899,100,62.287504
-5.7342,100,62.287546
-26.907658,100,62.287555
-13.168003,100,62.287561
-6.097815,100,62.287566
-4.022486,100,62.287572
-4.6533437,100,62.287576
-4.8411717,100,62.287581
-10.645038,100,62.287585
-3.7934031,100,62.287589
-6.5017943,100,62.429932
-9.08342,100,62.429967
-7.262404,100,62.429974
-10.425011,100,62.42998
-5.0512776,100,62.429985
-5.311554,100,62.429989
-4.239991,100,62.429993
-6.7651105,100,62.429998
-8.392523,100,62.430002
-4.9220643,100,62.430006
-4.3767247,100,62.569795
-8.57165,100,62.56981
-7.8371973,100,62.569815
-11.57897,100,62.56982
-9.385281,100,62.569824
-11.192059,100,62.569829
-14.818027,100,62.569833
-5.4719667,100,62.569836
-10.738211,100,62.569841
-11.411155,100,62.569844
-2.9856203,100,62.708774
-6.1461496,100,62.708793
-7.36978,100,62.708805
-10.561586,100,62.708811
-9.421255,100,62.708816
-9.599874,100,62.708821
-14.090383,100,62.708825
-4.3244653,100,62.708829
-9.555448,100,62.708834
-3.7621877,100,62.708838
-6.8244023,100,62.848326
-6.1572766,100,62.848343
-21.635475,100,62.848351
-9.637851,100,62.848357
-17.827242,100,62.848362
-20.721287,100,62.848367
-10.900446,100,62.848372
-16.51564,100,62.848376
-6.196603,100,62.848381
-28.865438,100,62.848385
-12.603946,100,62.987032
-8.945102,100,62.987043
-4.802448,100,62.987049
-6.7519298,100,62.987053
-25.101658,100,62.987058
-14.987404,100,62.987062
-21.507778,100,62.987066
-11.182704,100,62.98707
-8.517526,100,62.987075
-6.5863833,100,62.987079
-8.439825,100,63.126041
-9.330321,100,63.126052
-8.227787,100,63.126058
-5.0953927,100,63.126063
-13.696673,100,63.126067
-11.997227,100,63.126071
-8.878664,100,63.126076
-9.633465,100,63.12608
-20.894817,100,63.126084
-9.016464,100,63.126088
-15.509349,100,63.265064
-12.849348,100,63.265076
-39.446762,100,63.265082
-3.6793091,100,63.265087
-7.3446026,100,63.265091
-10.471645,100,63.265095
-17.688257,100,63.2651
-29.343588,100,63.265104
-9.128798,100,63.265108
-37.67928,100,63.265112
-7.1869555,100,63.404032
-10.544995,100,63.40405
-9.086067,100,63.404056
-7.7853403,100,63.40406
-11.915262,100,63.404068
-5.359519,100,63.404072
-13.076105,100,63.404076
-17.709003,100,63.404084
-35.714817,100,63.404088
-7.229757,100,63.404092
-5.054546,100,63.542791
-5.1138234,100,63.542811
-9.119725,100,63.542819
-13.765351,100,63.542828
-11.926528,100,63.542833
-5.3449526,100,63.542838
-10.674068,100,63.542845
-9.856047,100,63.54285
-6.388684,100,63.542855
-5.6021595,100,63.542859
-9.173803,100,63.682338
-7.905899,100,63.682362
-20.929552,100,63.682368
-7.632503,100,63.682374
-18.352282,100,63.682378
-10.585217,100,63.682383
-11.232084,100,63.682387
-17.339586,100,63.682391
-5.5702863,100,63.682395
-6.3916917,100,63.6824
-13.562759,100,63.821891
-12.985799,100,63.821906
-5.54437,100,63.821913
-4.585559,100,63.821918
-21.831738,100,63.821926
-16.67941,100,63.82193
-15.6367035,100,63.821934
-15.538812,100,63.821939
-15.595894,100,63.821943
-19.942226,100,63.821947
-8.050441,100,63.960869
-5.9875913,100,63.960881
-3.0443728,100,63.960887
-13.27578,100,63.960892
-16.06282,100,63.960897
-19.201828,100,63.960901
-12.162998,100,63.960906
-15.7692375,100,63.96091
-5.8803887,100,63.960925
-6.615239,100,63.96093
-3.8590045,100,64.099943
-11.850174,100,64.099954
-18.340267,100,64.099961
-13.355965,100,64.099969
-19.319735,100,64.099974
-17.037973,100,64.099978
-9.078003,100,64.099986
-13.849892,100,64.09999
-25.0564,100,64.099994
-5.3786764,100,64.099999
-11.665503,100,64.23907
-5.368693,100,64.239084
-6.5959916,100,64.23909
-7.505054,100,64.239095
-5.8102612,100,64.2391
-8.512103,100,64.239104
-10.837848,100,64.239108
-4.729885,100,64.239113
-4.42276,100,64.239117
-10.472065,100,64.239121
-6.233987,100,64.377879
-10.956448,100,64.377891
-3.9865143,100,64.377897
-3.59069,100,64.377902
-7.2758074,100,64.377906
-15.158383,100,64.37791
-4.676564,100,64.377914
-6.469513,100,64.377918
-9.437555,100,64.377922
-7.800567,100,64.377926
-14.289126,100,67.35331
-5.5422816,100,67.353355
-21.662102,100,67.353364
-8.275299,100,67.35337
-12.626269,100,67.353376
-4.5476594,100,67.353381
-14.065276,100,67.353386
-3.4785595,100,67.35339
-27.582247,100,67.353394
-34.73213,100,67.353399
-4.282053,100,67.494185
-9.18797,100,67.494231
-4.520188,100,67.494241
-20.048235,100,67.494247
-3.774194,100,67.494253
-6.7888775,100,67.494258
-6.5812044,100,67.494263
-4.561291,100,67.494267
-18.160086,100,67.494272
-9.978929,100,67.494276
-13.331479,100,67.635038
-7.747587,100,67.635083
-7.519707,100,67.635091
-14.870564,100,67.635098
-3.0890787,100,67.635103
-3.904239,100,67.635109
-17.700344,100,67.635114
-6.6202807,100,67.635118
-4.0156007,100,67.635123
-10.80227,100,67.635128
-5.940422,100,67.774404
-7.1708493,100,67.774429
-3.2501686,100,67.774441
-8.0683975,100,67.774447
-8.193038,100,67.774456
-4.7887635,100,67.774461
-7.6591625,100,67.774466
-6.7032924,100,67.774471
-8.677441,100,67.774476
-8.159207,100,67.77448
-10.150157,100,67.913817
-16.69029,100,67.913844
-10.171261,100,67.913854
-7.1252694,100,67.91386
-5.1553445,100,67.913865
-6.382384,100,67.91387
-8.738202,100,67.913875
-6.5820165,100,67.913879
-7.104067,100,67.913883
-7.667233,100,67.913887
-12.613678,100,68.052541
-4.709448,100,68.052553
-16.665953,100,68.05256
-5.333804,100,68.052565
-11.284572,100,68.052571
-20.797031,100,68.052577
-3.0762343,100,68.052583
-23.24798,100,68.052588
-7.4967675,100,68.052594
-18.642889,100,68.052599
-5.2523665,100,68.191299
-8.497528,100,68.19131
-5.3349566,100,68.191316
-13.400482,100,68.191321
-2.3957407,100,68.191325
-9.253683,100,68.19133
-7.253256,100,68.191334
-9.502364,100,68.191338
-5.1137958,100,68.191343
-5.8304167,100,68.191346
-7.365059,100,68.33041
-6.2774816,100,68.330419
-12.6882715,100,68.330425
-11.72235,100,68.33043
-5.0103855,100,68.330434
-14.233925,100,68.330438
-7.7566557,100,68.330443
-6.5374317,100,68.330447
-5.33252,100,68.330451
-8.731978,100,68.330455
-5.1679654,100,68.468967
-24.494814,100,68.468979
-3.6426654,100,68.468985
-10.942738,100,68.46899
-8.751763,100,68.468995
-16.454636,100,68.468999
-18.726484,100,68.469004
-9.107932,100,68.469008
-5.07845,100,68.469012
-10.666435,100,68.469017
-7.1057725,100,68.607618
-6.786089,100,68.607632
-10.169729,100,68.607637
-5.1647897,100,68.607642
-8.509658,100,68.607647
-5.0519886,100,68.607651
-4.842625,100,68.607655
-4.8572536,100,68.607659
-9.956004,100,68.607663
-3.7039688,100,68.607668
-16.699673,100,68.745859
-19.724663,100,68.745877
-1.898227,100,68.745884
-26.118662,100,68.74589
-14.988834,100,68.745895
-5.2689595,100,68.745899
-3.7107513,100,68.745904
-27.755997,100,68.745908
-17.171354,100,68.745912
-2.7771072,100,68.745916
-36.279278,100,68.884332
-4.1430554,100,68.884345
-3.5222604,100,68.884352
-9.713701,100,68.88436
-25.7196,100,68.884366
-10.650252,100,68.884371
-3.382617,100,68.884375
-8.213747,100,68.884379
-19.966951,100,68.884383
-12.650283,100,68.884387
-26.293709,100,69.023467
-7.154212,100,69.02348
-13.659975,100,69.023486
-18.96072,100,69.023491
-25.246002,100,69.023496
-34.294056,100,69.0235
-8.235283,100,69.023505
-23.873682,100,69.023509
-4.842242,100,69.023514
-18.654875,100,69.023532
-5.075059,100,69.168164
-11.421864,100,69.168206
-5.162167,100,69.168214
-9.090699,100,69.16822
-24.901299,100,69.168225
-12.3594,100,69.16823
-10.180917,100,69.168234
-5.8134813,100,69.168239
-5.8060236,100,69.168243
-5.495642,100,69.168247
-9.918228,100,69.320897
-16.953009,100,69.320942
-4.7359185,100,69.320953
-26.54081,100,69.32096
-3.2961671,100,69.320965
-25.030458,100,69.32097
-20.16191,100,69.320978
-4.7130284,100,69.320982
-6.880534,100,69.320987
-3.6799147,100,69.320991
-6.2898784,100,69.468926
-6.394319,100,69.468975
-13.910991,100,69.468986
-4.2577395,100,69.468993
-5.7346926,100,69.468999
-25.065077,100,69.469004
-5.437342,100,69.469009
-9.263507,100,69.469014
-12.100251,100,69.469018
-11.197652,100,69.469023
-43.375294,100,69.611486
-34.909256,100,69.611531
-21.038912,100,69.611542
-7.6016464,100,69.611548
-36.643986,100,69.611554
-13.853496,100,69.611558
-1.6759607,100,69.611563
-5.575362,100,69.611567
-21.88181,100,69.611572
-4.065819,100,69.611576
-19.49442,100,69.754974
-5.687266,100,69.755017
-11.170573,100,69.755026
-5.1844897,100,69.755032
-6.738827,100,69.755038
-10.177957,100,69.755042
-8.419666,100,69.755047
-5.415264,100,69.755052
-5.878963,100,69.755057
-16.676298,100,69.755061
-10.625078,100,69.898098
-5.805762,100,69.898144
-5.07654,100,69.898156
-7.66016,100,69.898162
-9.040761,100,69.898167
-6.4716635,100,69.898173
-8.474861,100,69.898177
-7.8554006,100,69.898182
-5.198233,100,69.898187
-9.065775,100,69.898191
-3.5162983,100,70.040325
-12.906725,100,70.040357
-15.367414,100,70.040363
-8.186351,100,70.040369
-25.552029,100,70.040374
-13.095986,100,70.040379
-35.418335,100,70.040383
-23.65035,100,70.040391
-10.589674,100,70.040396
-39.613613,100,70.0404
-4.228596,100,70.181648
-10.923418,100,70.18169
-12.12583,100,70.181701
-6.429469,100,70.181708
-10.0158615,100,70.181713
-10.4979925,100,70.181719
-9.402768,100,70.181724
-11.23128,100,70.181732
-2.8272297,100,70.181736
-3.5345361,100,70.181741
-18.927572,100,73.121428
-3.4926977,100,73.121478
-5.8232665,100,73.12149
-24.324293,100,73.121497
-10.717978,100,73.121506
-4.5805387,100,73.121511
-3.6137369,100,73.121516
-10.698272,100,73.12152
-11.616235,100,73.121525
-21.131811,100,73.121529
-4.082413,100,73.261118
-11.353407,100,73.261144
-5.6546497,100,73.261152
-14.567742,100,73.261158
-7.517961,100,73.261163
-11.373646,100,73.261168
-20.796314,100,73.261173
-6.935278,100,73.261177
-7.2429767,100,73.261181
-6.47909,100,73.261188
-20.121925,100,73.401039
-10.956767,100,73.401062
-48.557953,100,73.401074
-9.991473,100,73.40108
-10.218162,100,73.40109
-4.3574343,100,73.401095
-6.562747,100,73.4011
-11.983747,100,73.401104
-5.2619433,100,73.401108
-23.293858,100,73.401113
-3.7218113,100,73.540704
-12.186781,100,73.540722
-7.248905,100,73.540729
-4.4069858,100,73.540735
-18.265657,100,73.54074
-13.047083,100,73.540748
-3.5811374,100,73.540753
-6.665794,100,73.540757
-6.8752627,100,73.540761
-16.112562,100,73.540765
-6.368388,100,73.679704
-12.838937,100,73.679715
-10.074855,100,73.679721
-3.1081076,100,73.679725
-16.385368,100,73.67973
-43.351315,100,73.679734
-6.51189,100,73.679738
-9.997335,100,73.679742
-4.1027784,100,73.679746
-16.339003,100,73.67975
-14.282355,100,73.819056
-9.298474,100,73.819068
-9.877998,100,73.819073
-10.805582,100,73.819078
-4.6707835,100,73.819082
-12.369624,100,73.819086
-11.875109,100,73.81909
-9.664398,100,73.819094
-5.505145,100,73.819098
-15.888974,100,73.819101
-8.246237,100,73.95808
-13.723877,100,73.958093
-3.3185647,100,73.9581
-15.058253,100,73.958108
-4.9656262,100,73.958113
-3.3938437,100,73.958118
-8.157265,100,73.958124
-12.575671,100,73.958129
-21.8989,100,73.958133
-11.4375105,100,73.958137
-18.707369,100,74.11186
-7.5311346,100,74.111896
-4.582439,100,74.111903
-6.40146,100,74.111912
-17.934084,100,74.111918
-2.9604874,100,74.111922
-11.23094,100,74.111927
-5.7122817,100,74.111931
-2.6979785,100,74.111936
-6.6486764,100,74.11194
-4.224107,100,74.252168
-11.723142,100,74.25218
-7.624391,100,74.252186
-10.255657,100,74.252191
-10.869275,100,74.252195
-6.2124085,100,74.252203
-5.1673875,100,74.252207
-11.642746,100,74.252211
-5.571165,100,74.252219
-11.487304,100,74.252222
-7.849923,100,74.391439
-6.4894032,100,74.391452
-10.004941,100,74.391461
-11.549971,100,74.391466
-5.125295,100,74.391471
-5.1707397,100,74.391479
-17.108908,100,74.391484
-32.85991,100,74.391488
-25.993593,100,74.391492
-21.131979,100,74.391496
-6.7995567,100,74.530788
-4.78627,100,74.530797
-6.4105115,100,74.530803
-8.574988,100,74.530807
-4.1543965,100,74.530812
-3.6109383,100,74.530816
-6.791841,100,74.53082
-7.247825,100,74.530825
-9.610592,100,74.530828
-6.8164015,100,74.530833
-10.576936,100,74.670497
-4.4560413,100,74.670508
-7.957251,100,74.670513
-25.055416,100,74.670518
-4.6815643,100,74.670523
-7.086067,100,74.670528
-12.0486765,100,74.670532
-10.116719,100,74.670536
-4.5417194,100,74.67054
-6.6024365,100,74.670545
-22.218075,100,74.809666
-14.38907,100,74.809675
-16.236515,100,74.809681
-4.1998825,100,74.809686
-14.165916,100,74.80969
-8.29745,100,74.809694
-9.569616,100,74.809698
-6.7253633,100,74.809702
-4.3778405,100,74.809706
-3.8765504,100,74.80971
-11.068203,100,74.949083
-9.0271015,100,74.949103
-3.4788043,100,74.94911
-4.0528483,100,74.949119
-6.7503433,100,74.949125
-7.776357,100,74.949129
-11.338849,100,74.949137
-5.8184767,100,74.949142
-23.926065,100,74.949146
-10.649057,100,74.94915
-11.4524145,100,75.087796
-19.965117,100,75.087811
-23.218666,100,75.087819
-8.439473,100,75.087827
-5.1520896,100,75.087833
-4.329006,100,75.087838
-7.687221,100,75.087842
-6.8828335,100,75.087846
-3.359409,100,75.08785
-6.734904,100,75.087855
-19.861444,100,75.227805
-16.580729,100,75.227829
-7.377082,100,75.227838
-17.004827,100,75.227844
-8.43918,100,75.227851
-4.832773,100,75.227857
-17.339952,100,75.227863
-4.5595055,100,75.227869
-5.7211657,100,75.227875
-8.242328,100,75.227881
-6.724273,100,75.368273
-6.740411,100,75.36831
-3.087429,100,75.368319
-14.68442,100,75.368326
-10.994914,100,75.368332
-5.786454,100,75.368338
-10.649374,100,75.368343
-4.772809,100,75.368348
-4.493279,100,75.368353
-6.636695,100,75.368358
-5.39745,100,75.507517
-8.617291,100,75.507534
-4.078725,100,75.507544
-11.8883505,100,75.50755
-7.4761114,100,75.50756
-7.7165904,100,75.507565
-18.760782,100,75.507571
-2.5989137,100,75.507576
-15.851119,100,75.50758
-3.4340813,100,75.507585
-3.2215464,100,75.646539
-11.960129,100,75.646552
-2.6117024,100,75.646559
-23.515762,100,75.646564
-17.80202,100,75.64657
-13.270015,100,75.646575
-20.297497,100,75.64658
-4.277855,100,75.646585
-4.938874,100,75.64659
-9.261213,100,75.646594
-1.6671346,100,75.78576
-9.491078,100,75.785771
-6.404839,100,75.78578
-3.9813466,100,75.785785
-11.491179,100,75.785791
-5.969969,100,75.785795
-30.344631,100,75.7858
-3.6884072,100,75.785805
-10.013319,100,75.78581
-5.927178,100,75.785814
-22.584349,100,78.605382
-18.639158,100,78.605439
-13.455097,100,78.605448
-7.025375,100,78.605455
-22.49036,100,78.605461
-35.655666,100,78.605467
-21.65512,100,78.605473
-13.031262,100,78.605479
-10.447279,100,78.605484
-4.777284,100,78.605488
-6.7896676,100,78.744653
-28.37047,100,78.744672
-5.0762267,100,78.744682
-15.256145,100,78.744689
-14.542506,100,78.744695
-26.180767,100,78.744701
-4.469458,100,78.744707
-18.144333,100,78.744712
-26.485142,100,78.744717
-7.1639585,100,78.744723
-6.3044415,100,78.883742
-14.175999,100,78.883756
-12.050412,100,78.883766
-10.887701,100,78.883772
-5.504885,100,78.883777
-20.54718,100,78.883783
-10.255165,100,78.883788
-6.303478,100,78.883793
-4.8231964,100,78.883798
-9.838338,100,78.883803
-5.4880867,100,79.022368
-16.685337,100,79.022386
-6.8235416,100,79.022395
-26.225805,100,79.022402
-6.302737,100,79.022408
-30.154184,100,79.022414
-4.4989295,100,79.02242
-4.8245773,100,79.022425
-3.2776132,100,79.02243
-15.136756,100,79.022436
-4.1313844,100,79.16101
-7.718131,100,79.161029
-14.199204,100,79.161039
-5.6978493,100,79.16105
-14.117974,100,79.161056
-4.364198,100,79.161062
-10.68259,100,79.161067
-7.7547393,100,79.161073
-6.9182644,100,79.161081
-8.541559,100,79.161086
-3.4221625,100,79.299391
-7.1444025,100,79.299405
-7.098201,100,79.299411
-18.563791,100,79.299417
-2.5389292,100,79.299422
-4.6056886,100,79.299427
-10.207512,100,79.299432
-3.5451195,100,79.299437
-3.5553277,100,79.299442
-13.541215,100,79.299447
-4.781441,100,79.437893
-5.0124774,100,79.437904
-4.689302,100,79.437911
-5.0317483,100,79.437917
-7.8222303,100,79.437922
-9.76906,100,79.437928
-7.925148,100,79.437933
-13.719942,100,79.437938
-6.0040603,100,79.437943
-9.462387,100,79.437948
-6.892,100,79.576107
-6.9976115,100,79.57612
-6.8532166,100,79.576127
-20.029648,100,79.576133
-8.003326,100,79.576139
-3.3914592,100,79.576144
-15.456184,100,79.57615
-4.444927,100,79.576155
-4.38468,100,79.57616
-14.917618,100,79.576165
-15.4778385,100,79.714378
-4.236289,100,79.71439
-3.9320035,100,79.714396
-20.936281,100,79.714402
-30.930359,100,79.714408
-5.654527,100,79.714413
-15.7931795,100,79.714418
-33.149,100,79.714425
-9.616373,100,79.71443
-12.540991,100,79.714435
-5.3637705,100,79.853182
-3.2465506,100,79.853197
-4.659249,100,79.853204
-3.5572045,100,79.85321
-9.790384,100,79.853216
-5.3048487,100,79.853222
-10.194411,100,79.853227
-5.227332,100,79.853232
-6.138999,100,79.853237
-6.701135,100,79.853245
-7.502302,100,79.991185
-19.419142,100,79.991196
-7.1029353,100,79.991203
-9.00469,100,79.991209
-8.808227,100,79.991215
-13.592118,100,79.99122
-19.835255,100,79.991226
-14.662792,100,79.991231
-4.1570354,100,79.991235
-3.0253074,100,79.99124
-10.916464,100,80.12899
-2.6470296,100,80.129001
-9.302691,100,80.129008
-5.034449,100,80.129014
-13.36341,100,80.129019
-15.026788,100,80.129025
-4.687345,100,80.129033
-7.583849,100,80.129038
-11.785341,100,80.129043
-7.089797,100,80.129048
-7.7841134,100,80.267073
-7.0036225,100,80.267086
-4.9384227,100,80.267092
-9.955713,100,80.267098
-6.1185355,100,80.267103
-10.96286,100,80.267108
-9.728752,100,80.267113
-21.572762,100,80.267118
-4.123425,100,80.267123
-4.948904,100,80.267128
-14.253666,100,80.405608
-5.5274053,100,80.405618
-12.137899,100,80.405624
-11.58021,100,80.405629
-18.560162,100,80.405635
-3.7716436,100,80.405639
-8.191547,100,80.405644
-4.2105603,100,80.405649
-4.8507433,100,80.405654
-6.7298527,100,80.405658
-7.742239,100,80.544014
-5.7704105,100,80.544028
-6.76944,100,80.544033
-4.647285,100,80.544038
-10.237436,100,80.544043
-5.512515,100,80.544048
-6.6061897,100,80.544052
-7.5623126,100,80.544057
-14.872257,100,80.544061
-12.837336,100,80.544065
-5.1009436,100,80.682515
-20.232294,100,80.682526
-14.786055,100,80.682532
-5.7933245,100,80.682537
-19.609089,100,80.682542
-19.040756,100,80.682547
-11.389486,100,80.682551
-8.156432,100,80.682556
-11.540213,100,80.68256
-4.641217,100,80.682564
-12.594593,100,80.820287
-18.6302,100,80.8203
-3.8545978,100,80.82031
-7.372418,100,80.820316
-18.61761,100,80.820322
-7.42368,100,80.820327
-15.136545,100,80.820332
-2.4956875,100,80.820337
-2.235785,100,80.820342
-20.576962,100,80.820347
-4.915695,100,80.958531
-8.615935,100,80.958543
-10.4173565,100,80.95855
-8.11424,100,80.958558
-3.9083254,100,80.958564
-3.7138827,100,80.958569
-7.1878605,100,80.958574
-4.7039957,100,80.958579
-5.364701,100,80.958584
-12.207496,100,80.958589
-4.6903048,100,81.097126
-3.4916594,100,81.097139
-6.9196115,100,81.097145
-8.303746,100,81.097151
-26.54087,100,81.097156
-20.861788,100,81.097161
-6.473791,100,81.097166
-36.940506,100,81.097171
-2.9468553,100,81.097176
-18.650452,100,81.09718
-10.925842,100,81.235131
-16.969946,100,81.235141
-2.7355206,100,81.235148
-7.7018423,100,81.235153
-3.3489804,100,81.235158
-7.929115,100,81.235162
-8.150367,100,81.235167
-6.4399805,100,81.235171
-3.9802027,100,81.235176
-14.810565,100,81.23518
-3.2844672,100,81.374118
-6.330809,100,81.37413
-6.493709,100,81.374137
-17.045637,100,81.374143
-18.369276,100,81.374148
-10.506612,100,81.374154
-6.748304,100,81.374159
-9.690388,100,81.374164
-11.201785,100,81.374169
-11.562003,100,81.374174
-8.674584,100,84.192726
-24.537594,100,84.192772
