#{"t_start": 1760104923.8170428, "env_id": "None"}
r,l,t
-3.6902335,100,36.707447
-14.713793,100,36.707452
-5.9102325,100,36.707456
-8.246417,100,36.70746
-8.302043,100,36.865853
-6.0277658,100,36.865874
-6.1984763,100,36.865881
-2.9302673,100,36.865886
-4.144144,100,36.865891
-13.308365,100,36.865895
-9.155037,100,36.8659
-4.329782,100,36.865904
-2.580207,100,36.865908
-6.9122148,100,36.865912
-10.798945,100,37.024534
-9.164751,100,37.024551
-8.43468,100,37.024558
-19.757326,100,37.024564
-2.8876443,100,37.024569
-13.536671,100,37.024573
-4.8330264,100,37.024578
-10.857353,100,37.024582
-6.48088,100,37.024586
-42.176685,100,37.02459
-19.44382,100,37.183334
-5.2432065,100,37.183355
-19.800594,100,37.183361
-34.21732,100,37.183366
-35.649265,100,37.183371
-8.422921,100,37.183375
-8.477802,100,37.18338
-20.610308,100,37.183384
-19.62668,100,37.183388
-3.1494417,100,37.183392
-3.4431717,100,37.34345
-3.931416,100,37.343483
-5.4722085,100,37.343491
-3.1055918,100,37.343497
-6.4127097,100,37.343502
-10.938019,100,37.343507
-11.066983,100,37.343512
-4.262734,100,37.343517
-8.514556,100,37.343522
-5.5997257,100,37.343526
-18.611458,100,37.5022
-5.7597227,100,37.502221
-10.381422,100,37.502228
-22.288391,100,37.502237
-7.9535565,100,37.502242
-7.6125364,100,37.502247
-12.15463,100,37.502251
-6.8603134,100,37.502256
-7.9247956,100,37.502264
-16.589787,100,37.502268
-8.39369,100,37.660807
-8.001949,100,37.660829
-3.0627801,100,37.660836
-5.667654,100,37.660841
-5.7195954,100,37.660847
-4.784094,100,37.660851
-3.0837586,100,37.660856
-7.890771,100,37.66086
-10.725714,100,37.660865
-5.6364117,100,37.660869
-4.334812,100,37.819003
-7.3224797,100,37.819022
-4.9652905,100,37.819029
-21.909761,100,37.819035
-5.0494533,100,37.81904
-4.9466276,100,37.819045
-16.258532,100,37.819053
-3.3325016,100,37.819057
-3.98774,100,37.819061
-18.047647,100,37.819066
-24.79287,100,37.978179
-8.237122,100,37.978193
-6.6905575,100,37.978199
-8.502394,100,37.978207
-17.985064,100,37.978212
-15.616349,100,37.978217
-10.935659,100,37.978224
-21.76394,100,37.978228
-11.4863825,100,37.978232
-14.742608,100,37.978236
-6.3052874,100,38.138106
-4.4309125,100,38.138133
-6.2359624,100,38.138141
-7.505811,100,38.138147
-4.4963503,100,38.138152
-10.368319,100,38.138157
-6.7728376,100,38.138161
-7.212132,100,38.138165
-3.996251,100,38.138169
-17.695843,100,38.138174
-15.049861,100,38.296856
-21.494503,100,38.296873
-18.54878,100,38.296883
-6.9643774,100,38.296889
-3.444596,100,38.296894
-10.388854,100,38.296899
-13.956336,100,38.296903
-2.9457283,100,38.296907
-1.8158412,100,38.296911
-11.9151745,100,38.296919
-22.486475,100,38.455665
-4.4414797,100,38.455691
-17.271595,100,38.455698
-27.773628,100,38.455703
-23.122612,100,38.455708
-16.3564,100,38.455713
-19.942884,100,38.455717
-17.824022,100,38.455721
-26.797087,100,38.455725
-7.0739794,100,38.455729
-4.971994,100,38.614313
-13.89568,100,38.61433
-16.87764,100,38.614336
-8.842724,100,38.614341
-6.914612,100,38.614346
-14.414603,100,38.61435
-2.0700777,100,38.614355
-3.952921,100,38.614359
-22.047121,100,38.614363
-5.1918526,100,38.614367
-33.80775,100,38.772268
-21.034584,100,38.772281
-19.727186,100,38.772287
-17.79919,100,38.772292
-22.815344,100,38.772296
-10.076089,100,38.772301
-6.7850013,100,38.772305
-4.342356,100,38.772309
-45.161797,100,38.772313
-29.283834,100,38.772317
-8.841699,100,38.932376
-5.633122,100,38.9324
-10.535339,100,38.932407
-11.919702,100,38.932413
-16.026773,100,38.932418
-5.4857492,100,38.932422
-2.215813,100,38.932427
-3.8003514,100,38.932431
-18.836512,100,38.932435
-4.995784,100,38.93244
-4.984561,100,39.091056
-6.5486445,100,39.09108
-8.971792,100,39.091087
-2.0719614,100,39.091094
-7.868643,100,39.091099
-16.250471,100,39.091104
-6.8378415,100,39.091109
-5.532322,100,39.091113
-2.9634564,100,39.091117
-7.320563,100,39.091122
-8.46198,100,39.249965
-11.163784,100,39.249987
-7.8279557,100,39.249994
-7.1590905,100,39.249999
-9.374081,100,39.250004
-10.719882,100,39.250009
-6.9663363,100,39.250013
-6.9826145,100,39.250018
-5.485022,100,39.250022
-2.4111118,100,39.250026
-6.27896,100,39.409037
-11.076174,100,39.409053
-11.487836,100,39.409063
-10.9558735,100,39.409069
-5.077087,100,39.409079
-4.0287075,100,39.409084
-12.612419,100,39.409088
-9.447732,100,39.409093
-12.775509,100,39.409097
-17.576605,100,39.409101
-16.26371,100,39.567687
-8.073895,100,39.567701
-11.295208,100,39.56771
-11.861474,100,39.567716
-6.055911,100,39.567721
-12.808972,100,39.567729
-10.518956,100,39.567733
-6.3761773,100,39.567738
-3.1179316,100,39.567743
-8.446738,100,39.567747
-6.551395,100,39.727509
-11.100907,100,39.727532
-5.076732,100,39.727538
-11.660663,100,39.727544
-14.138204,100,39.727548
-8.954606,100,39.727553
-4.576973,100,39.727557
-16.216042,100,39.727562
-3.1617777,100,39.727566
-20.885008,100,39.72757
-2.656657,100,39.88665
-4.0989485,100,39.886668
-5.9956255,100,39.886675
-3.3764963,100,39.886681
-1.9138721,100,39.886686
-6.9342127,100,39.886691
-13.89016,100,39.886695
-7.3415146,100,39.886699
-3.881971,100,39.886703
-10.27531,100,39.886708
-15.722882,100,40.04502
-3.0316968,100,40.045045
-7.5754685,100,40.045051
-6.979922,100,40.045057
-4.4951687,100,40.045062
-19.15594,100,40.045066
-7.349273,100,40.04507
-4.3005886,100,40.045075
-3.4524982,100,40.045079
-7.520234,100,40.045083
-10.681501,100,40.206794
-5.131059,100,40.206832
-8.361883,100,40.206839
-10.488321,100,40.206849
-2.228071,100,40.206854
-8.427109,100,40.206858
-4.881974,100,40.206866
-3.1247401,100,40.20687
-4.9125204,100,40.206874
-3.8627307,100,40.206879
-14.882469,100,40.365854
-3.2804096,100,40.365869
-8.643773,100,40.365875
-4.7683725,100,40.36588
-4.2120156,100,40.365885
-5.497696,100,40.365889
-10.894821,100,40.365893
-6.433387,100,40.3659
-7.269045,100,40.365904
-3.8594234,100,40.365909
-4.85909,100,40.525771
-4.48433,100,40.525805
-18.47519,100,40.525813
-16.063278,100,40.525818
-2.947327,100,40.525824
-7.329741,100,40.525828
-6.3260574,100,40.525833
-3.897911,100,40.525837
-3.472894,100,40.525841
-20.089102,100,40.525846
-2.3774827,100,40.684561
-3.9809904,100,40.684577
-7.06044,100,40.684584
-31.299046,100,40.684589
-7.371147,100,40.684594
-23.685986,100,40.684598
-37.399967,100,40.684603
-13.678751,100,40.684607
-5.731506,100,40.684612
-30.983088,100,40.684616
-4.823945,100,40.843838
-22.03388,100,40.843863
-11.392813,100,40.843871
-17.01044,100,40.843876
-12.779621,100,40.843882
-4.0245914,100,40.843886
-19.688948,100,40.84389
-7.1040416,100,40.843895
-13.63939,100,40.843899
-6.6770115,100,40.843903
-11.01292,100,41.004116
-24.883608,100,41.004132
-16.75446,100,41.004138
-22.47328,100,41.004143
-4.6887302,100,41.004148
-6.10108,100,41.004153
-2.9677203,100,41.004157
-12.228735,100,41.004162
-5.41611,100,41.004166
-20.227673,100,41.00417
-7.7132654,100,41.163754
-7.9118156,100,41.163769
-14.929482,100,41.163775
-8.730363,100,41.16378
-12.990826,100,41.163785
-2.268714,100,41.163789
-11.040756,100,41.163793
-21.847723,100,41.163797
-8.380283,100,41.163801
-9.666635,100,41.163805
-28.313549,100,41.325514
-9.00584,100,41.32554
-7.1514745,100,41.325549
-9.038321,100,41.325555
-15.457854,100,41.32556
-8.704133,100,41.325564
-6.6350193,100,41.325569
-3.0540016,100,41.325573
-6.561184,100,41.325577
-11.22019,100,41.325582
-7.1914635,100,41.485148
-3.1168594,100,41.485164
-4.9491453,100,41.485171
-2.6045313,100,41.485177
-6.0403605,100,41.485182
-4.1275954,100,41.485187
-2.4505253,100,41.485191
-4.696572,100,41.485196
-5.579924,100,41.485201
-8.847848,100,41.485205
-16.21392,100,41.645078
-13.5424595,100,41.645114
-23.645494,100,41.645129
-18.56462,100,41.645136
-5.8469253,100,41.645141
-24.889816,100,41.645146
-9.795134,100,41.645151
-5.2286525,100,41.645155
-12.742551,100,41.645159
-6.848723,100,41.645163
-4.4523063,100,41.805163
-3.734069,100,41.805176
-14.693737,100,41.805183
-8.5476885,100,41.805188
-11.9924,100,41.805193
-27.290657,100,41.805198
-8.430076,100,41.805202
-15.257827,100,41.805206
-18.622421,100,41.80521
-11.96694,100,41.805215
-6.7338586,100,41.964931
-3.3398244,100,41.964961
-3.2450845,100,41.964971
-3.9668748,100,41.964977
-5.9818697,100,41.964982
-15.773254,100,41.964987
-24.087332,100,41.964991
-2.986696,100,41.964996
-27.904507,100,41.965
-5.147116,100,41.965004
-18.72324,100,42.12588
-3.157061,100,42.125907
-6.499396,100,42.125916
-7.4276314,100,42.125922
-13.637258,100,42.125927
-22.536638,100,42.125934
-13.816806,100,42.125939
-4.0942426,100,42.125943
-8.292925,100,42.125947
-16.894949,100,42.125951
-8.396387,100,42.285957
-12.875167,100,42.285974
-20.733942,100,42.285981
-5.6987925,100,42.285987
-5.33482,100,42.285992
-3.0265353,100,42.285996
-4.493048,100,42.286001
-11.795462,100,42.286006
-22.68723,100,42.286011
-9.874282,100,42.286015
-14.354762,100,42.446482
-4.458491,100,42.446512
-4.652965,100,42.44652
-7.8835883,100,42.446526
-8.800486,100,42.446531
-20.56987,100,42.446535
-9.315134,100,42.446539
-26.404003,100,42.446543
-5.4734054,100,42.446547
-3.6511467,100,42.446552
-19.011354,100,42.606357
-9.117981,100,42.60637
-3.176121,100,42.606376
-7.604687,100,42.606381
-4.165635,100,42.606386
-5.1081934,100,42.606391
-13.258968,100,42.606396
-4.130594,100,42.6064
-5.4301414,100,42.606404
-12.129059,100,42.606409
-20.547949,100,42.766141
-20.379532,100,42.766153
-42.047844,100,42.766159
-24.088717,100,42.766164
-47.30388,100,42.766168
-17.939981,100,42.766172
-13.260834,100,42.766176
-16.637545,100,42.76618
-16.367409,100,42.766183
-6.7383337,100,42.766187
-20.480204,100,42.927032
-3.061746,100,42.927064
-9.275912,100,42.927075
-15.58579,100,42.927081
-6.51102,100,42.927087
-3.6001563,100,42.927094
-7.056924,100,42.927099
-16.234392,100,42.927104
-13.489104,100,42.927108
-2.2737362,100,42.927113
-20.315964,100,43.086231
-34.628216,100,43.086252
-5.418001,100,43.08626
-21.202877,100,43.086265
-18.23864,100,43.08627
-11.350282,100,43.086275
-13.068021,100,43.086279
-19.446611,100,43.086283
-2.4040592,100,43.086287
-29.876043,100,43.086292
-4.3609447,100,43.245927
-18.315458,100,43.245948
-14.424582,100,43.245955
-13.030721,100,43.24596
-8.793884,100,43.245966
-12.069984,100,43.245971
-10.745242,100,43.245975
-15.479383,100,43.245979
-9.572075,100,43.245984
-4.8934546,100,43.245989
-4.2071214,100,43.405639
-4.322906,100,43.405659
-11.9012985,100,43.405666
-11.532083,100,43.405671
-2.950688,100,43.405676
-10.106272,100,43.40568
-5.8963714,100,43.405685
-9.802465,100,43.405689
-2.528615,100,43.405694
-6.0015903,100,43.405698
-4.4192953,100,43.565079
-5.3543878,100,43.565093
-4.163837,100,43.5651
-2.5788887,100,43.565105
-8.408143,100,43.565109
-12.015663,100,43.565114
-10.730739,100,43.565118
-9.19798,100,43.565122
-6.1650167,100,43.565127
-6.923867,100,43.565131
-5.1286826,100,43.726529
-41.932045,100,43.726551
-22.22908,100,43.726557
-1.7203637,100,43.726563
-17.219498,100,43.726571
-6.4253697,100,43.726576
-7.7313485,100,43.72658
-6.72978,100,43.726584
-2.807233,100,43.726589
-12.727242,100,43.726592
-3.7982807,100,43.886025
-7.2790775,100,43.886043
-14.820059,100,43.88605
-3.9232595,100,43.886056
-8.87391,100,43.886061
-6.437469,100,43.886066
-8.111926,100,43.88607
-3.4968667,100,43.886075
-8.558995,100,43.88608
-14.921657,100,43.886084
-3.458259,100,44.045901
-2.5029457,100,44.045931
-9.137853,100,44.045939
-16.253708,100,44.045945
-8.119646,100,44.04595
-6.157255,100,44.045955
-10.948684,100,44.045964
-21.228891,100,44.045968
-19.094051,100,44.045973
-6.052534,100,44.045978
-8.4441395,100,44.205488
-12.145022,100,44.205503
-10.137316,100,44.20551
-5.7793694,100,44.205516
-20.145287,100,44.205521
-19.875013,100,44.205525
-13.358732,100,44.20553
-22.606377,100,44.205534
-12.929451,100,44.205539
-10.533771,100,44.205542
-3.8050683,100,44.365409
-17.140146,100,44.365426
-8.556203,100,44.365432
-12.602197,100,44.365438
-4.5320387,100,44.365443
-18.961182,100,44.365447
-8.778682,100,44.365452
-17.264511,100,44.365456
-2.6939006,100,44.36546
-5.0110803,100,44.365464
-3.4912026,100,44.526964
-6.5215616,100,44.526992
-2.9168622,100,44.527011
-10.649498,100,44.52702
-3.6558647,100,44.527026
-11.961208,100,44.52703
-15.62764,100,44.527035
-6.028461,100,44.52704
-16.929386,100,44.527044
-10.685324,100,44.527049
-19.9072,100,44.686296
-12.320291,100,44.686309
-11.050115,100,44.686314
-3.1807318,100,44.686319
-8.462467,100,44.686323
-16.784164,100,44.686328
-8.391076,100,44.686332
-35.146244,100,44.686336
-29.386158,100,44.686339
-6.7728615,100,44.686343
-20.64028,100,44.845904
-13.590507,100,44.845923
-5.02879,100,44.845929
-3.8931205,100,44.845933
-13.1711,100,44.845938
-3.0587554,100,44.845942
-12.804577,100,44.845946
-10.80463,100,44.84595
-2.4507751,100,44.845954
-12.931092,100,44.845957
-7.849187,100,45.005683
-5.527234,100,45.005701
-6.2790756,100,45.005708
-6.916818,100,45.005713
-5.1845255,100,45.005718
-7.611009,100,45.005723
-5.0964913,100,45.005728
-4.8493805,100,45.005732
-10.499348,100,45.005736
-5.8962893,100,45.00574
-4.005143,100,45.168539
-15.5383005,100,45.168576
-10.27651,100,45.168585
-3.7537632,100,45.168591
-4.674811,100,45.168596
-2.6356952,100,45.168601
-28.42188,100,45.168606
-5.0570774,100,45.16861
-4.17101,100,45.168615
-11.816472,100,45.168619
-6.891705,100,45.330784
-5.547075,100,45.330814
-32.793518,100,45.330825
-4.4143343,100,45.330831
-21.91903,100,45.330836
-12.977121,100,45.330842
-7.1339984,100,45.330846
-3.0575364,100,45.330851
-10.959139,100,45.330856
-4.92498,100,45.33086
-17.643389,100,45.49149
-18.508545,100,45.491506
-4.3116174,100,45.491514
-4.2428355,100,45.491523
-3.087066,100,45.491528
-17.295822,100,45.491533
-4.892733,100,45.491537
-8.651002,100,45.491542
-10.429671,100,45.491546
-8.208951,100,45.49155
-3.7882462,100,45.651943
-7.8197546,100,45.651971
-7.785933,100,45.651979
-5.5626583,100,45.651984
-4.8380427,100,45.651989
-5.0438175,100,45.651997
-4.4682064,100,45.652002
-3.3060663,100,45.652006
-2.3722475,100,45.652011
-12.976279,100,45.652015
-23.044062,100,45.812734
-2.7099285,100,45.812769
-14.2605,100,45.812776
-8.920311,100,45.812781
-5.4563003,100,45.812789
-3.056138,100,45.812794
-12.404345,100,45.812799
-5.9743404,100,45.812804
-4.232464,100,45.812808
-3.527046,100,45.812812
-9.46108,100,45.973423
-11.19179,100,45.973457
-9.610344,100,45.973464
-4.331903,100,45.97347
-5.018588,100,45.973476
-20.475922,100,45.973481
-4.5250244,100,45.973485
-7.2070317,100,45.97349
-5.3746643,100,45.973494
-13.824188,100,45.973498
-2.5062168,100,46.135088
-5.564635,100,46.135123
-6.3173947,100,46.135131
-3.6553175,100,46.135137
-7.012574,100,46.135143
-4.531249,100,46.135148
-4.301209,100,46.135153
-2.694192,100,46.135157
-3.7836933,100,46.135162
-4.9723167,100,46.135166
-3.1353972,100,46.295446
-5.41432,100,46.29546
-3.6049688,100,46.295466
-8.631505,100,46.29547
-11.893965,100,46.295475
-2.6714692,100,46.295479
-7.989951,100,46.295483
-7.0867434,100,46.295487
-4.5655937,100,46.295491
-7.805609,100,46.295495
-9.995734,100,46.455666
-1.6974216,100,46.45569
-2.1230931,100,46.455698
-7.277116,100,46.455708
-40.98378,100,46.455713
-11.184704,100,46.455718
-35.68228,100,46.455733
-3.1718159,100,46.455741
-10.604,100,46.455746
-2.2168436,100,46.45575
-23.150269,100,46.615509
-3.5359638,100,46.615522
-4.5004797,100,46.615528
-10.504203,100,46.615533
-7.6795654,100,46.615539
-6.636864,100,46.615543
-2.387497,100,46.615547
-3.309837,100,46.615551
-7.555479,100,46.615555
-5.2232847,100,46.615559
-4.0843287,100,46.775267
-2.9749594,100,46.775283
-4.6214323,100,46.77529
-12.603623,100,46.775298
-21.653511,100,46.775303
-2.9153874,100,46.775308
-5.624316,100,46.775316
-8.367604,100,46.77532
-13.401895,100,46.775325
-13.598984,100,46.775329
-11.914251,100,46.937206
-15.795347,100,46.937231
-3.231827,100,46.937237
-6.064948,100,46.937243
-6.0620794,100,46.937247
-7.0389385,100,46.937252
-16.447886,100,46.937257
-18.55308,100,46.937261
-9.382196,100,46.937265
-21.1936,100,46.937269
-3.775418,100,47.098403
-10.226153,100,47.098449
-11.00569,100,47.098461
-5.431371,100,47.098467
-3.0784762,100,47.098472
-19.5337,100,47.098477
-9.140216,100,47.098485
-3.5623503,100,47.098489
-10.163152,100,47.098493
-3.4027054,100,47.098497
-5.055177,100,47.25828
-8.080003,100,47.258308
-13.646156,100,47.258316
-13.964504,100,47.258322
-9.640578,100,47.258327
-3.9690616,100,47.258331
-8.887143,100,47.258336
-8.445439,100,47.25834
-4.4175773,100,47.258344
-3.0778625,100,47.258348
-5.8683577,100,47.42094
-17.01405,100,47.420981
-10.330524,100,47.420989
-9.159373,100,47.420995
-6.081413,100,47.421
-5.9521217,100,47.421005
-19.035654,100,47.42101
-9.452066,100,47.421014
-9.667459,100,47.421018
-4.3292766,100,47.421022
-5.599738,100,47.58278
-34.087757,100,47.582819
-12.160213,100,47.582828
-17.632795,100,47.582834
-9.464733,100,47.582839
-11.736095,100,47.582844
-3.3925984,100,47.582848
-6.022589,100,47.582853
-3.354573,100,47.582857
-4.658669,100,47.582861
-5.816353,100,47.748443
-3.476828,100,47.748481
-3.1398087,100,47.748488
-3.8654163,100,47.748493
-4.028204,100,47.748498
-5.0695815,100,47.748503
-3.0651827,100,47.748507
-9.332116,100,47.748511
-13.450963,100,47.748516
-3.2831748,100,47.748519
-6.067974,100,47.909712
-8.1622505,100,47.909756
-3.8585522,100,47.909768
-5.7566543,100,47.909774
-7.45297,100,47.909783
-3.4497054,100,47.909788
-5.41602,100,47.909793
-11.761936,100,47.909798
-7.6817594,100,47.909802
-6.780523,100,47.909806
-8.474139,100,48.070079
-6.738511,100,48.070116
-4.6082673,100,48.070123
-3.2137704,100,48.070129
-20.937227,100,48.070134
-9.812813,100,48.070139
-3.2434008,100,48.070143
-6.52264,100,48.070147
-5.113437,100,48.070152
-7.617715,100,48.070156
-8.4375305,100,48.23155
-13.983072,100,48.231598
-6.1329284,100,48.231607
-19.82862,100,48.231613
-7.3725657,100,48.231618
-5.094018,100,48.231623
-5.0833325,100,48.231628
-2.7472744,100,48.231632
-3.4931877,100,48.231637
-11.636174,100,48.231642
-4.7884135,100,48.390905
-7.582763,100,48.390932
-2.6436207,100,48.39094
-4.392963,100,48.390946
-2.6781244,100,48.390951
-7.7092195,100,48.390956
-6.4597745,100,48.390961
-8.407656,100,48.390965
-13.189088,100,48.39097
-9.013323,100,48.390974
-2.428609,100,48.556335
-3.5402966,100,48.556373
-8.8373375,100,48.55638
-4.787737,100,48.556386
-9.70878,100,48.556391
-7.4139466,100,48.556396
-8.961234,100,48.556401
-4.973537,100,48.556405
-7.18302,100,48.556409
-2.3419614,100,48.556414
-13.853172,100,48.716635
-15.225277,100,48.71666
-3.4234838,100,48.716668
-4.912817,100,48.716674
-7.6735415,100,48.71668
-3.2939506,100,48.716685
-2.645555,100,48.716689
-9.316827,100,48.716694
-4.147837,100,48.716698
-8.627704,100,48.716703
-7.89365,100,48.877232
-13.418822,100,48.877259
-8.991954,100,48.877265
-3.8466544,100,48.87727
-6.7763753,100,48.877275
-4.9606237,100,48.877279
-3.4239647,100,48.877283
-4.1535544,100,48.877287
-8.199202,100,48.877291
-2.8228047,100,48.877295
-9.535561,100,49.036857
-8.125946,100,49.036882
-4.4830174,100,49.03689
-6.692591,100,49.036897
-8.949187,100,49.036902
-5.170679,100,49.036907
-8.880479,100,49.036911
-7.6677127,100,49.036916
-2.266073,100,49.03692
-6.26534,100,49.036924
-13.400511,100,49.196463
-2.929429,100,49.196479
-21.4092,100,49.196486
-5.0829473,100,49.196491
-3.8451877,100,49.196497
-3.988574,100,49.196502
-6.8885775,100,49.196506
-3.9681585,100,49.196511
-6.7620454,100,49.196515
-2.6028416,100,49.196519
-9.068638,100,49.357951
-8.735682,100,49.357973
-9.07123,100,49.357979
-14.069592,100,49.357985
-3.4466765,100,49.35799
-29.096292,100,49.357994
-10.987417,100,49.357999
-4.6143517,100,49.358003
-6.613848,100,49.358007
-3.9179707,100,49.358011
-16.738245,100,49.517511
-5.7767253,100,49.517533
-2.9788704,100,49.517541
-12.913387,100,49.517547
-6.3034673,100,49.517556
-10.996869,100,49.517561
-11.627527,100,49.517566
-22.938875,100,49.517571
-2.982622,100,49.517575
-10.377981,100,49.517579
-7.4784603,100,49.67732
-7.321824,100,49.677346
-2.4738734,100,49.677355
-7.594214,100,49.67736
-10.500897,100,49.677365
-18.671206,100,49.677372
-3.581046,100,49.677376
-6.5545135,100,49.67738
-5.0808797,100,49.677384
-13.734952,100,49.677391
-9.628008,100,49.836919
-4.7468615,100,49.836934
-6.2867665,100,49.836941
-9.65925,100,49.836946
-5.8650684,100,49.836951
-16.650848,100,49.836956
-4.1485257,100,49.83696
-10.4378195,100,49.836965
-8.239511,100,49.836969
-8.128765,100,49.836974
-4.54993,100,49.997001
-5.854935,100,49.997016
-5.7059793,100,49.997024
-12.315719,100,49.99703
-19.609993,100,49.997035
-4.5684195,100,49.997039
-3.0736964,100,49.997044
-3.18489,100,49.997049
-3.0895033,100,49.997053
-16.936338,100,49.997057
-36.82834,100,50.161513
-29.012915,100,50.161547
-26.268837,100,50.161554
-15.923046,100,50.161559
-12.953893,100,50.161564
-6.0332108,100,50.161569
-13.365197,100,50.161573
-18.195217,100,50.161577
-9.286797,100,50.161581
-19.426788,100,50.161586
-15.854981,100,50.321213
-3.164809,100,50.321235
-10.819971,100,50.321243
-8.520514,100,50.321249
-1.8877101,100,50.321255
-12.62952,100,50.32126
-22.704206,100,50.321264
-5.0122585,100,50.321269
-8.149363,100,50.321273
-2.898623,100,50.321278
-2.4993694,100,50.493889
-7.9321,100,50.494262
-7.0502877,100,50.494276
-9.502917,100,50.494284
-6.5862045,100,50.49429
-3.8627646,100,50.494296
-4.9362674,100,50.494302
-8.501426,100,50.49431
-10.119148,100,50.494315
-6.0180516,100,50.494321
-10.837732,100,50.659331
-4.807144,100,50.659379
-16.648441,100,50.659389
-19.31144,100,50.659396
-21.958845,100,50.659405
-21.215017,100,50.659411
-10.463563,100,50.659416
-10.3223295,100,50.659422
-8.719851,100,50.659427
-2.733669,100,50.659432
-15.018332,100,50.820691
-13.744996,100,50.820718
-6.0979075,100,50.820727
-2.9635353,100,50.820734
-13.177993,100,50.82074
-3.1583726,100,50.820745
-3.743885,100,50.82075
-8.09908,100,50.820755
-14.553249,100,50.82076
-4.921254,100,50.820765
-13.868851,100,50.983432
-3.7954311,100,50.983469
-18.429607,100,50.983477
-3.2989275,100,50.983484
-9.817838,100,50.98349
-9.463216,100,50.983496
-3.8863518,100,50.983501
-15.30882,100,50.983507
-3.1656592,100,50.983512
-12.876269,100,50.983517
-4.818581,100,51.156499
-19.676245,100,51.156553
-23.217897,100,51.156564
-18.890347,100,51.156571
-26.852306,100,51.156578
-3.59626,100,51.156586
-11.633464,100,51.156592
-28.009626,100,51.156597
-15.15211,100,51.156602
-42.070347,100,51.156607
-11.46563,100,51.318995
-29.231085,100,51.319052
-23.317644,100,51.319066
-21.42842,100,51.319074
-3.1829302,100,51.31908
-10.991953,100,51.319085
-10.371549,100,51.319091
-26.506853,100,51.319096
-9.201051,100,51.319101
-7.528474,100,51.319106
-9.180194,100,51.483055
-10.09948,100,51.483098
-16.13077,100,51.48311
-6.623901,100,51.483116
-12.605723,100,51.483122
-8.651053,100,51.483128
-1.557429,100,51.483133
-11.224859,100,51.483138
-10.4549885,100,51.483143
-5.67564,100,51.483148
-12.0349655,100,51.6453
-5.236486,100,51.645342
-2.6554198,100,51.645353
-7.513986,100,51.645359
-11.098899,100,51.645365
-5.118725,100,51.64537
-2.6353617,100,51.645375
-7.9823394,100,51.64538
-7.3165374,100,51.645385
-10.218454,100,51.645389
-3.6703787,100,51.809053
-7.1922317,100,51.809095
-48.06077,100,51.809108
-15.660957,100,51.809115
-16.974205,100,51.809124
-28.21255,100,51.809129
-19.30211,100,51.809134
-35.90969,100,51.809142
-43.11069,100,51.809147
-22.38153,100,51.809152
-7.2150555,100,51.969442
-31.36933,100,51.96947
-17.518986,100,51.969481
-4.7480545,100,51.969488
-3.2472227,100,51.969494
-3.4929326,100,51.969499
-9.001576,100,51.969504
-18.143991,100,51.969509
-3.9410832,100,51.969514
-40.08528,100,51.969518
-6.665754,100,52.129839
-6.323162,100,52.12988
-22.00771,100,52.129891
-5.6621776,100,52.129898
-13.971441,100,52.129907
-9.443222,100,52.129912
-12.291328,100,52.129917
-5.3035173,100,52.129922
-6.0443063,100,52.129927
-5.2189536,100,52.129932
-12.098042,100,52.290574
-11.331047,100,52.290596
-5.6559668,100,52.290604
-7.255115,100,52.290609
-2.994814,100,52.290614
-4.448902,100,52.290622
-16.563705,100,52.290627
-10.077424,100,52.290632
-14.872679,100,52.290637
-3.116424,100,52.290642
-3.0078206,100,52.450411
-6.8033967,100,52.450439
-13.995667,100,52.450452
-3.848617,100,52.450459
-15.900806,100,52.450468
-13.640004,100,52.450473
-10.3127365,100,52.450479
-9.793858,100,52.450487
-15.844033,100,52.450492
-16.547703,100,52.450497
-3.99395,100,52.613799
-13.253395,100,52.613844
-9.636638,100,52.613854
-6.980659,100,52.613861
-5.7414856,100,52.613867
-5.6221066,100,52.613873
-3.7076147,100,52.613879
-8.618897,100,52.613884
-3.4134564,100,52.613888
-4.569881,100,52.613893
-6.656332,100,52.77544
-6.552448,100,52.775481
-3.061185,100,52.77549
-5.718731,100,52.775498
-3.5408857,100,52.775504
-2.6512573,100,52.77551
-21.061924,100,52.775517
-17.425272,100,52.775522
-8.70092,100,52.775528
-7.711305,100,52.775534
-16.62736,100,52.939249
-18.417194,100,52.939298
-4.080773,100,52.939307
-3.4843144,100,52.939314
-16.49174,100,52.93932
-5.8640327,100,52.939325
-4.8776884,100,52.93933
-8.787453,100,52.939335
-10.249433,100,52.939339
-10.522567,100,52.939344
-4.593374,100,53.10482
-12.987013,100,53.104869
-5.255543,100,53.104879
-3.2047853,100,53.104886
-20.323837,100,53.104892
-4.803756,100,53.104898
-6.6876483,100,53.104904
-7.157758,100,53.104909
-7.355028,100,53.104914
-5.028979,100,53.104918
-11.631292,100,53.268138
-2.8235047,100,53.268188
-17.675709,100,53.268197
-11.113399,100,53.268204
-6.440469,100,53.268211
-2.7768638,100,53.268217
-4.1686835,100,53.268222
-14.522415,100,53.268227
-7.137572,100,53.268232
-11.954171,100,53.268237
-4.5027294,100,53.433025
-3.7376132,100,53.43307
-5.2215915,100,53.433079
-12.870644,100,53.433086
-6.980926,100,53.433092
-4.9472494,100,53.433098
-11.244002,100,53.433104
-4.9051905,100,53.433109
-7.0076656,100,53.433114
-2.6027756,100,53.43312
-2.5351932,100,53.601988
-5.7208924,100,53.602035
-3.275362,100,53.602044
-9.541416,100,53.602051
